-2 2
-1.9 1.71
-1.8 1.44
-1.7 1.19
-1.6 0.96
-1.5 0.75
-1.4 0.56
-1.3 0.39
-1.2 0.24
-1.1 0.11
-1 0
-0.9 -0.09
-0.8 -0.16
-0.7 -0.21
-0.6 -0.24
-0.5 -0.25
-0.4 -0.24
-0.3 -0.21
-0.2 -0.16
-0.1 -0.09
0 0
0.1 0.09759
0.2 0.18257
0.3 0.24914
0.4 0.29814
0.5 0.33333
0.6 0.35857
0.7 0.37687
0.8 0.39036
0.9 0.40049
1 0.40825
